コード, 市町村FLG, 名前, ふりがな, URL
010006, 1, 北海道, ﾎｯｶｲﾄﾞｳ, https://www.pref.hokkaido.lg.jp/
011002, 2, 札幌市, ﾊｺﾀﾞﾃｼ, https://www.city.sapporo.jp/
012025, 2, 函館市, ｵﾀﾙｼ, https://www.city.hakodate.hokkaido.jp/
012033, 2, 小樽市, ｱｻﾋｶﾜｼ, https://www.city.otaru.lg.jp/
012041, 2, 旭川市, ﾑﾛﾗﾝｼ, https://www.city.asahikawa.hokkaido.jp/
012050, 2, 室蘭市, ｸｼﾛｼ, https://www.city.muroran.lg.jp/
012068, 2, 釧路市, ｵﾋﾞﾋﾛｼ, https://www.city.kushiro.lg.jp/
012076, 2, 帯広市, ｷﾀﾐｼ, https://www.city.obihiro.hokkaido.jp/
012084, 2, 北見市, ﾕｳﾊﾞﾘｼ, https://www.city.kitami.lg.jp/
012092, 2, 夕張市, ｲﾜﾐｻﾞﾜｼ, https://www.city.yubari.lg.jp/
012106, 2, 岩見沢市, ｱﾊﾞｼﾘｼ, https://www.city.iwamizawa.hokkaido.jp/
012114, 2, 網走市, ﾙﾓｲｼ, https://www.city.abashiri.hokkaido.jp/
012122, 2, 留萌市, ﾄﾏｺﾏｲｼ, https://www.e-rumoi.jp/
012131, 2, 苫小牧市, ﾜｯｶﾅｲｼ, https://www.city.tomakomai.hokkaido.jp/
012149, 2, 稚内市, ﾋﾞﾊﾞｲｼ, https://www.city.wakkanai.hokkaido.jp/
012157, 2, 美唄市, ｱｼﾍﾞﾂｼ, https://www.city.bibai.hokkaido.jp/
012165, 2, 芦別市, ｴﾍﾞﾂｼ, https://www.city.ashibetsu.hokkaido.jp/
012173, 2, 江別市, ｱｶﾋﾞﾗｼ, https://www.city.ebetsu.hokkaido.jp/
012181, 2, 赤平市, ﾓﾝﾍﾞﾂｼ, https://www.city.akabira.hokkaido.jp/
012190, 2, 紋別市, ｼﾍﾞﾂｼ, https://mombetsu.jp/
012203, 2, 士別市, ﾅﾖﾛｼ, https://www.city.shibetsu.lg.jp/
012211, 2, 名寄市, ﾐｶｻｼ, http://www.city.nayoro.lg.jp/
012220, 2, 三笠市, ﾈﾑﾛｼ, https://www.city.mikasa.hokkaido.jp/
012238, 2, 根室市, ﾁﾄｾｼ, https://www.city.nemuro.hokkaido.jp/
012246, 2, 千歳市, ﾀｷｶﾜｼ, https://www.city.chitose.lg.jp/
012254, 2, 滝川市, ｽﾅｶﾞﾜｼ, https://www.city.takikawa.hokkaido.jp/
012262, 2, 砂川市, ｳﾀｼﾅｲｼ, https://www.city.sunagawa.hokkaido.jp/
012271, 2, 歌志内市, ﾌｶｶﾞﾜｼ, https://www.city.utashinai.hokkaido.jp/
012289, 2, 深川市, ﾌﾗﾉｼ, https://www.city.fukagawa.lg.jp/
012297, 2, 富良野市, ﾉﾎﾞﾘﾍﾞﾂｼ, http://www.city.furano.hokkaido.jp/
012301, 2, 登別市, ｴﾆﾜｼ, https://www.city.noboribetsu.lg.jp/
012319, 2, 恵庭市, ﾀﾞﾃｼ, https://www.city.eniwa.hokkaido.jp/
012335, 2, 伊達市, ｷﾀﾋﾛｼﾏｼ, https://www.city.date.hokkaido.jp/
012343, 2, 北広島市, ｲｼｶﾘｼ, https://www.city.kitahiroshima.hokkaido.jp/
012351, 2, 石狩市, ﾎｸﾄｼ, https://www.city.ishikari.hokkaido.jp/
012360, 2, 北斗市, ﾄｳﾍﾞﾂﾁｮｳ, https://www.city.hokuto.hokkaido.jp/
013030, 3, 当別町, ｼﾝｼﾉﾂﾑﾗ, https://www.town.tobetsu.hokkaido.jp/
013048, 4, 新篠津村, ﾏﾂﾏｴﾁｮｳ, https://www.vill.shinshinotsu.hokkaido.jp/
013315, 3, 松前町, ﾌｸｼﾏﾁｮｳ, http://www.town.matsumae.hokkaido.jp/
013323, 3, 福島町, ｼﾘｳﾁﾁｮｳ, http://www.town.fukushima.hokkaido.jp/
013331, 3, 知内町, ｷｺﾅｲﾁｮｳ, http://www.town.shiriuchi.hokkaido.jp/
013340, 3, 木古内町, ﾅﾅｴﾁｮｳ, http://www.town.kikonai.hokkaido.jp/
013374, 3, 七飯町, ｼｶﾍﾞﾁｮｳ, https://www.town.nanae.hokkaido.jp/
013439, 3, 鹿部町, ﾓﾘﾏﾁ, http://www.town.shikabe.lg.jp/
013455, 3, 森町, ﾔｸﾓﾁｮｳ, https://www.town.hokkaido-mori.lg.jp/
013463, 3, 八雲町, ｵｼｬﾏﾝﾍﾞﾁｮｳ, https://www.town.yakumo.lg.jp/
013471, 3, 長万部町, ｴｻｼﾁｮｳ, https://www.town.oshamambe.lg.jp/
013617, 3, 江差町, ｶﾐﾉｸﾆﾁｮｳ, https://www.hokkaido-esashi.jp/
013625, 3, 上ノ国町, ｱｯｻﾌﾞﾁｮｳ, http://www.town.kaminokuni.lg.jp/
013633, 3, 厚沢部町, ｵﾄﾍﾞﾁｮｳ, https://www.town.assabu.lg.jp/
013641, 3, 乙部町, ｵｸｼﾘﾁｮｳ, https://www.town.otobe.lg.jp/
013676, 3, 奥尻町, ｲﾏｶﾈﾁｮｳ, https://www.town.okushiri.lg.jp/
013706, 3, 今金町, ｾﾀﾅﾁｮｳ, https://www.town.imakane.lg.jp/
013714, 3, せたな町, ｼﾏﾏｷﾑﾗ, https://www.town.setana.lg.jp/
013919, 4, 島牧村, ｽｯﾂﾁｮｳ, https://www.vill.shimamaki.lg.jp/
013927, 3, 寿都町, ｸﾛﾏﾂﾅｲﾁｮｳ, http://www.town.suttu.lg.jp/
013935, 3, 黒松内町, ﾗﾝｺｼﾁｮｳ, http://www.kuromatsunai.com/
013943, 3, 蘭越町, ﾆｾｺﾁｮｳ, https://www.town.rankoshi.hokkaido.jp/
013951, 3, ニセコ町, ﾏｯｶﾘﾑﾗ, https://www.town.niseko.lg.jp/
013960, 4, 真狩村, ﾙｽﾂﾑﾗ, https://www.vill.makkari.lg.jp/
013978, 4, 留寿都村, ｷﾓﾍﾞﾂﾁｮｳ, http://www.vill.rusutsu.lg.jp/
013986, 3, 喜茂別町, ｷｮｳｺﾞｸﾁｮｳ, http://www.town.kimobetsu.hokkaido.jp/
013994, 3, 京極町, ｸｯﾁｬﾝﾁｮｳ, http://www.town-kyogoku.jp/
014001, 3, 倶知安町, ｷｮｳﾜﾁｮｳ, https://www.town.kutchan.hokkaido.jp/
014010, 3, 共和町, ｲﾜﾅｲﾁｮｳ, https://www.town.kyowa.hokkaido.jp/
014028, 3, 岩内町, ﾄﾏﾘﾑﾗ, https://www.town.iwanai.hokkaido.jp/
014036, 4, 泊村, ｶﾓｴﾅｲﾑﾗ, http://www.vill.tomari.hokkaido.jp/
014044, 4, 神恵内村, ｼｬｺﾀﾝﾁｮｳ, https://www.vill.kamoenai.hokkaido.jp/
014052, 3, 積丹町, ﾌﾙﾋﾞﾗﾁｮｳ, https://www.town.shakotan.lg.jp/
014061, 3, 古平町, ﾆｷﾁｮｳ, http://www.town.furubira.lg.jp/
014079, 3, 仁木町, ﾖｲﾁﾁｮｳ, http://www.town.niki.hokkaido.jp/
014087, 3, 余市町, ｱｶｲｶﾞﾜﾑﾗ, https://www.town.yoichi.hokkaido.jp/
014095, 4, 赤井川村, ﾅﾝﾎﾟﾛﾁｮｳ, https://www.akaigawa.com/
014231, 3, 南幌町, ﾅｲｴﾁｮｳ, https://www.town.nanporo.hokkaido.jp/
014249, 3, 奈井江町, ｶﾐｽﾅｶﾞﾜﾁｮｳ, http://www.town.naie.hokkaido.jp/
014257, 3, 上砂川町, ﾕﾆﾁｮｳ, https://town.kamisunagawa.hokkaido.jp/
014273, 3, 由仁町, ﾅｶﾞﾇﾏﾁｮｳ, http://www.town.yuni.lg.jp/
014281, 3, 長沼町, ｸﾘﾔﾏﾁｮｳ, https://www.maoi-net.jp/
014290, 3, 栗山町, ﾂｷｶﾞﾀﾁｮｳ, https://www.town.kuriyama.hokkaido.jp/
014303, 3, 月形町, ｳﾗｳｽﾁｮｳ, http://www.town.tsukigata.hokkaido.jp/
014311, 3, 浦臼町, ｼﾝﾄﾂｶﾜﾁｮｳ, https://www.town.urausu.hokkaido.jp/
014320, 3, 新十津川町, ﾓｾｳｼﾁｮｳ, http://www.town.shintotsukawa.lg.jp/
014338, 3, 妹背牛町, ﾁｯﾌﾟﾍﾞﾂﾁｮｳ, https://www.town.moseushi.hokkaido.jp/
014346, 3, 秩父別町, ｳﾘｭｳﾁｮｳ, https://www.town.chippubetsu.hokkaido.jp/
014362, 3, 雨竜町, ﾎｸﾘｭｳﾁｮｳ, https://www.town.uryu.hokkaido.jp/
014371, 3, 北竜町, ﾇﾏﾀﾁｮｳ, http://www.town.hokuryu.hokkaido.jp/
014389, 3, 沼田町, ﾀｶｽﾁｮｳ, https://www.town.numata.hokkaido.jp/
014524, 3, 鷹栖町, ﾋｶﾞｼｶｸﾞﾗﾁｮｳ, https://www.town.takasu.hokkaido.jp/
014532, 3, 東神楽町, ﾄｳﾏﾁｮｳ, https://www.town.higashikagura.lg.jp/
014541, 3, 当麻町, ﾋﾟｯﾌﾟﾁｮｳ, http://www.town.tohma.hokkaido.jp/
014559, 3, 比布町, ｱｲﾍﾞﾂﾁｮｳ, http://www.town.pippu.hokkaido.jp/
014567, 3, 愛別町, ｶﾐｶﾜﾁｮｳ, http://www.town.aibetsu.hokkaido.jp/
014575, 3, 上川町, ﾋｶﾞｼｶﾜﾁｮｳ, https://www.town.hokkaido-kamikawa.lg.jp/
014583, 3, 東川町, ﾋﾞｴｲﾁｮｳ, https://www.town.higashikawa.hokkaido.jp/
014591, 3, 美瑛町, ｶﾐﾌﾗﾉﾁｮｳ, https://www.town.biei.hokkaido.jp/
014605, 3, 上富良野町, ﾅｶﾌﾗﾉﾁｮｳ, https://www.town.kamifurano.hokkaido.jp/
014613, 3, 中富良野町, ﾐﾅﾐﾌﾗﾉﾁｮｳ, http://www.town.nakafurano.lg.jp/
014621, 3, 南富良野町, ｼﾑｶｯﾌﾟﾑﾗ, https://www.town.minamifurano.hokkaido.jp/
014630, 4, 占冠村, ﾜｯｻﾑﾁｮｳ, https://www.vill.shimukappu.lg.jp/
014648, 3, 和寒町, ｹﾝﾌﾞﾁﾁｮｳ, https://www.town.wassamu.hokkaido.jp/
014656, 3, 剣淵町, ｼﾓｶﾜﾁｮｳ, https://www.town.kembuchi.hokkaido.jp/
014681, 3, 下川町, ﾋﾞﾌｶﾁｮｳ, https://www.town.shimokawa.hokkaido.jp/
014699, 3, 美深町, ｵﾄｲﾈｯﾌﾟﾑﾗ, http://www.town.bifuka.hokkaido.jp/
014702, 4, 音威子府村, ﾅｶｶﾞﾜﾁｮｳ, http://www.vill.otoineppu.hokkaido.jp/
014711, 3, 中川町, ﾎﾛｶﾅｲﾁｮｳ, http://www.town.nakagawa.hokkaido.jp/
014729, 3, 幌加内町, ﾏｼｹﾁｮｳ, https://www.town.horokanai.hokkaido.jp/
014818, 3, 増毛町, ｵﾋﾞﾗﾁｮｳ, https://www.town.mashike.hokkaido.jp/
014826, 3, 小平町, ﾄﾏﾏｴﾁｮｳ, http://www.town.obira.hokkaido.jp/
014834, 3, 苫前町, ﾊﾎﾞﾛﾁｮｳ, http://www.town.tomamae.lg.jp/
014842, 3, 羽幌町, ｼｮｻﾝﾍﾞﾂﾑﾗ, https://www.town.haboro.lg.jp/
014851, 4, 初山別村, ｴﾝﾍﾞﾂﾁｮｳ, http://www.vill.shosanbetsu.lg.jp/
014869, 3, 遠別町, ﾃｼｵﾁｮｳ, http://www.town.embetsu.hokkaido.jp/
014877, 3, 天塩町, ｻﾙﾌﾂﾑﾗ, http://www.teshiotown.hokkaido.jp/
015113, 4, 猿払村, ﾊﾏﾄﾝﾍﾞﾂﾁｮｳ, https://www.vill.sarufutsu.hokkaido.jp/
015121, 3, 浜頓別町, ﾅｶﾄﾝﾍﾞﾂﾁｮｳ, http://www.town.hamatonbetsu.hokkaido.jp/
015130, 3, 中頓別町, ｴｻｼﾁｮｳ, https://www.town.nakatombetsu.hokkaido.jp/
015148, 3, 枝幸町, ﾄﾖﾄﾐﾁｮｳ, https://www.esashi.jp/
015164, 3, 豊富町, ﾚﾌﾞﾝﾁｮｳ, https://www.town.toyotomi.hokkaido.jp/
015172, 3, 礼文町, ﾘｼﾘﾁｮｳ, http://www.town.rebun.hokkaido.jp/
015181, 3, 利尻町, ﾘｼﾘﾌｼﾞﾁｮｳ, http://www.town.rishiri.hokkaido.jp/
015199, 3, 利尻富士町, ﾎﾛﾉﾍﾞﾁｮｳ, https://www.town.rishirifuji.hokkaido.jp/rishirifuji/
015202, 3, 幌延町, ﾋﾞﾎﾛﾁｮｳ, https://www.town.horonobe.lg.jp/
015431, 3, 美幌町, ﾂﾍﾞﾂﾁｮｳ, http://www.town.bihoro.hokkaido.jp/
015440, 3, 津別町, ｼｬﾘﾁｮｳ, https://www.town.tsubetsu.hokkaido.jp/
015458, 3, 斜里町, ｷﾖｻﾄﾁｮｳ, https://www.town.shari.hokkaido.jp/
015466, 3, 清里町, ｺｼﾐｽﾞﾁｮｳ, https://www.town.kiyosato.hokkaido.jp/
015474, 3, 小清水町, ｸﾝﾈｯﾌﾟﾁｮｳ, https://www.town.koshimizu.hokkaido.jp/
015491, 3, 訓子府町, ｵｹﾄﾁｮｳ, https://www.town.kunneppu.hokkaido.jp/
015504, 3, 置戸町, ｻﾛﾏﾁｮｳ, http://www.town.oketo.hokkaido.jp/
015521, 3, 佐呂間町, ｴﾝｶﾞﾙﾁｮｳ, https://www.town.saroma.hokkaido.jp/
015555, 3, 遠軽町, ﾕｳﾍﾞﾂﾁｮｳ, https://engaru.jp/
015598, 3, 湧別町, ﾀｷﾉｳｴﾁｮｳ, https://www.town.yubetsu.lg.jp/
015601, 3, 滝上町, ｵｺｯﾍﾟﾁｮｳ, http://www.town.takinoue.hokkaido.jp/
015610, 3, 興部町, ﾆｼｵｺｯﾍﾟﾑﾗ, https://www.town.okoppe.lg.jp/
015628, 4, 西興部村, ｵｳﾑﾁｮｳ, https://www.vill.nishiokoppe.lg.jp/
015636, 3, 雄武町, ｵｵｿﾞﾗﾁｮｳ, http://www.town.oumu.hokkaido.jp/
015644, 3, 大空町, ﾄﾖｳﾗﾁｮｳ, http://www.town.ozora.hokkaido.jp/
015717, 3, 豊浦町, ｿｳﾍﾞﾂﾁｮｳ, http://www.town.toyoura.hokkaido.jp/
015750, 3, 壮瞥町, ｼﾗｵｲﾁｮｳ, https://www.town.sobetsu.lg.jp/
015784, 3, 白老町, ｱﾂﾏﾁｮｳ, http://www.town.shiraoi.hokkaido.jp/
015814, 3, 厚真町, ﾄｳﾔｺﾁｮｳ, http://www.town.atsuma.lg.jp/
015849, 3, 洞爺湖町, ｱﾋﾞﾗﾁｮｳ, http://www.town.toyako.hokkaido.jp/
015857, 3, 安平町, ﾑｶﾜﾁｮｳ, https://www.town.abira.lg.jp/
015865, 3, むかわ町, ﾋﾀﾞｶﾁｮｳ, http://www.town.mukawa.lg.jp/
016012, 3, 日高町, ﾋﾞﾗﾄﾘﾁｮｳ, http://www.town.hidaka.hokkaido.jp/
016021, 3, 平取町, ﾆｲｶｯﾌﾟﾁｮｳ, http://www.town.biratori.hokkaido.jp/
016047, 3, 新冠町, ｳﾗｶﾜﾁｮｳ, https://www.niikappu.jp/
016071, 3, 浦河町, ｻﾏﾆﾁｮｳ, https://www.town.urakawa.hokkaido.jp/
016080, 3, 様似町, ｴﾘﾓﾁｮｳ, http://www.samani.jp/
016098, 3, えりも町, ｼﾝﾋﾀﾞｶﾁｮｳ, https://www.town.erimo.lg.jp/
016101, 3, 新ひだか町, ｵﾄﾌｹﾁｮｳ, http://www.shinhidaka-hokkaido.jp/
016314, 3, 音更町, ｼﾎﾛﾁｮｳ, https://www.town.otofuke.hokkaido.jp/
016322, 3, 士幌町, ｶﾐｼﾎﾛﾁｮｳ, https://www.shihoro.jp/
016331, 3, 上士幌町, ｼｶｵｲﾁｮｳ, https://www.kamishihoro.jp/
016349, 3, 鹿追町, ｼﾝﾄｸﾁｮｳ, https://www.town.shikaoi.lg.jp/
016357, 3, 新得町, ｼﾐｽﾞﾁｮｳ, https://www.shintoku-town.jp/
016365, 3, 清水町, ﾒﾑﾛﾁｮｳ, http://www.town.shimizu.hokkaido.jp/
016373, 3, 芽室町, ﾅｶｻﾂﾅｲﾑﾗ, https://www.memuro.net/
016381, 4, 中札内村, ｻﾗﾍﾞﾂﾑﾗ, https://www.vill.nakasatsunai.hokkaido.jp/
016390, 4, 更別村, ﾀｲｷﾁｮｳ, http://www.sarabetsu.jp/
016411, 3, 大樹町, ﾋﾛｵﾁｮｳ, https://www.town.taiki.hokkaido.jp/
016420, 3, 広尾町, ﾏｸﾍﾞﾂﾁｮｳ, https://www.town.hiroo.lg.jp/
016438, 3, 幕別町, ｲｹﾀﾞﾁｮｳ, https://www.town.makubetsu.lg.jp/
016446, 3, 池田町, ﾄﾖｺﾛﾁｮｳ, https://www.town.hokkaido-ikeda.lg.jp/
016454, 3, 豊頃町, ﾎﾝﾍﾞﾂﾁｮｳ, http://www.toyokoro.jp/
016462, 3, 本別町, ｱｼｮﾛﾁｮｳ, https://www.town.honbetsu.hokkaido.jp/
016471, 3, 足寄町, ﾘｸﾍﾞﾂﾁｮｳ, https://www.town.ashoro.hokkaido.jp/
016489, 3, 陸別町, ｳﾗﾎﾛﾁｮｳ, https://www.rikubetsu.jp/
016497, 3, 浦幌町, ｸｼﾛﾁｮｳ, https://www.urahoro.jp/
016616, 3, 釧路町, ｱｯｹｼﾁｮｳ, http://www.town.kushiro.lg.jp/
016624, 3, 厚岸町, ﾊﾏﾅｶﾁｮｳ, https://www.akkeshi-town.jp/
016632, 3, 浜中町, ｼﾍﾞﾁｬﾁｮｳ, https://www.townhamanaka.jp/
016641, 3, 標茶町, ﾃｼｶｶﾞﾁｮｳ, https://town.shibecha.hokkaido.jp/
016659, 3, 弟子屈町, ﾂﾙｲﾑﾗ, https://www.town.teshikaga.hokkaido.jp/
016675, 4, 鶴居村, ｼﾗﾇｶﾁｮｳ, https://www.vill.tsurui.lg.jp/
016683, 3, 白糠町, ﾍﾞﾂｶｲﾁｮｳ, https://www.town.shiranuka.lg.jp/
016918, 3, 別海町, ﾅｶｼﾍﾞﾂﾁｮｳ, https://betsukai.jp/
016926, 3, 中標津町, ｼﾍﾞﾂﾁｮｳ, http://www.nakashibetsu.jp/
016934, 3, 標津町, ﾗｳｽﾁｮｳ, https://www.shibetsutown.jp/
016942, 3, 羅臼町, ｼｺﾀﾝﾑﾗ, https://www.rausu-town.jp/
020001, 1, 青森県, ﾄﾏﾘﾑﾗ, https://www.pref.aomori.lg.jp/
022012, 2, 青森市, ﾙﾔﾍﾞﾂﾑﾗ, https://www.city.aomori.aomori.jp/
022021, 2, 弘前市, ﾙﾍﾞﾂﾑﾗ, http://www.city.hirosaki.aomori.jp/
022039, 2, 八戸市, ｼｬﾅﾑﾗ, https://www.city.hachinohe.aomori.jp/
022047, 2, 黒石市, ｼﾍﾞﾄﾛﾑﾗ, http://www.city.kuroishi.aomori.jp/
022055, 2, 五所川原市, , http://www.city.goshogawara.lg.jp/
022063, 2, 十和田市, ｱｵﾓﾘｹﾝ, https://www.city.towada.lg.jp/
022071, 2, 三沢市, ﾋﾛｻｷｼ, https://www.city.misawa.lg.jp/
022080, 2, むつ市, ﾊﾁﾉﾍｼ, https://www.city.mutsu.lg.jp/
022098, 2, つがる市, ｸﾛｲｼｼ, https://www.city.tsugaru.aomori.jp/
022101, 2, 平川市, ｺﾞｼｮｶﾞﾜﾗｼ, https://www.city.hirakawa.lg.jp/
023019, 3, 平内町, ﾄﾜﾀﾞｼ, http://www.town.hiranai.aomori.jp/
023035, 3, 今別町, ﾐｻﾜｼ, https://www.town.imabetsu.lg.jp/
023043, 4, 蓬田村, ﾑﾂｼ, http://www.vill.yomogita.lg.jp/
023078, 3, 外ヶ浜町, ﾂｶﾞﾙｼ, http://www.town.sotogahama.lg.jp/
023213, 3, 鰺ヶ沢町, ﾋﾗｶﾜｼ, https://www.town.ajigasawa.lg.jp/
023230, 3, 深浦町, ﾋﾗﾅｲﾏﾁ, https://www.town.fukaura.lg.jp/
023434, 4, 西目屋村, ｲﾏﾍﾞﾂﾏﾁ, https://www.nishimeya.jp/
023612, 3, 藤崎町, ﾖﾓｷﾞﾀﾑﾗ, http://www.town.fujisaki.lg.jp/
023621, 3, 大鰐町, ｿﾄｶﾞﾊﾏﾏﾁ, http://www.town.owani.lg.jp/
023671, 4, 田舎館村, ｱｼﾞｶﾞｻﾜﾏﾁ, http://www.vill.inakadate.lg.jp/
023817, 3, 板柳町, ﾌｶｳﾗﾏﾁ, https://www.town.itayanagi.aomori.jp/
023841, 3, 鶴田町, ﾆｼﾒﾔﾑﾗ, http://www.town.tsuruta.lg.jp/
023876, 3, 中泊町, ﾌｼﾞｻｷﾏﾁ, http://www.town.nakadomari.lg.jp/
024015, 3, 野辺地町, ｵｵﾜﾆﾏﾁ, http://www.town.noheji.aomori.jp/
024023, 3, 七戸町, ｲﾅｶﾀﾞﾃﾑﾗ, http://www.town.shichinohe.lg.jp/
024058, 3, 六戸町, ｲﾀﾔﾅｷﾞﾏﾁ, https://www.town.rokunohe.aomori.jp/
024066, 3, 横浜町, ﾂﾙﾀﾏﾁ, http://www.town.yokohama.lg.jp/
024082, 3, 東北町, ﾅｶﾄﾞﾏﾘﾏﾁ, http://www.town.tohoku.lg.jp/
024112, 4, 六ヶ所村, ﾉﾍｼﾞﾏﾁ, https://www.rokkasho.jp/
024121, 3, おいらせ町, ｼﾁﾉﾍﾏﾁ, https://www.town.oirase.aomori.jp/
024236, 3, 大間町, ﾛｸﾉﾍﾏﾁ, https://www.town.ooma.lg.jp/
024244, 4, 東通村, ﾖｺﾊﾏﾏﾁ, http://www.vill.higashidoori.lg.jp/
024252, 4, 風間浦村, ﾄｳﾎｸﾏﾁ, https://www.kazamaura.jp/
024261, 4, 佐井村, ﾛｯｶｼｮﾑﾗ, http://www.vill.sai.lg.jp/
024414, 3, 三戸町, ｵｲﾗｾﾁｮｳ, https://www.town.sannohe.aomori.jp/
024422, 3, 五戸町, ｵｵﾏﾏﾁ, http://www.town.gonohe.aomori.jp/
024431, 3, 田子町, ﾋｶﾞｼﾄﾞｵﾘﾑﾗ, http://www.town.takko.lg.jp/
024457, 3, 南部町, ｶｻﾞﾏｳﾗﾑﾗ, http://www.town.aomori-nanbu.lg.jp/
024465, 3, 階上町, ｻｲﾑﾗ, https://www.town.hashikami.lg.jp/
024503, 4, 新郷村, ｻﾝﾉﾍﾏﾁ, http://www.vill.shingo.aomori.jp/
030007, 1, 岩手県, ｺﾞﾉﾍﾏﾁ, https://www.pref.iwate.jp/
032018, 2, 盛岡市, ﾀｯｺﾏﾁ, https://www.city.morioka.iwate.jp/
032026, 2, 宮古市, ﾅﾝﾌﾞﾁｮｳ, https://www.city.miyako.iwate.jp/
032034, 2, 大船渡市, ﾊｼｶﾐﾁｮｳ, https://www.city.ofunato.iwate.jp/
032051, 2, 花巻市, ｼﾝｺﾞｳﾑﾗ, https://www.city.hanamaki.iwate.jp/
032069, 2, 北上市, , https://www.city.kitakami.iwate.jp/
032077, 2, 久慈市, ｲﾜﾃｹﾝ, https://www.city.kuji.iwate.jp/
032085, 2, 遠野市, ﾐﾔｺｼ, https://www.city.tono.iwate.jp/
032093, 2, 一関市, ｵｵﾌﾅﾄｼ, https://www.city.ichinoseki.iwate.jp/
032107, 2, 陸前高田市, ﾊﾅﾏｷｼ, https://www.city.rikuzentakata.iwate.jp/
032115, 2, 釜石市, ｷﾀｶﾐｼ, https://www.city.kamaishi.iwate.jp/
032131, 2, 二戸市, ｸｼﾞｼ, https://www.city.ninohe.lg.jp/
032140, 2, 八幡平市, ﾄｵﾉｼ, https://www.city.hachimantai.lg.jp/
032158, 2, 奥州市, ｲﾁﾉｾｷｼ, https://www.city.oshu.iwate.jp/
032166, 2, 滝沢市, ﾘｸｾﾞﾝﾀｶﾀｼ, https://www.city.takizawa.iwate.jp/
033014, 3, 雫石町, ｶﾏｲｼｼ, https://www.town.shizukuishi.iwate.jp/
033022, 3, 葛巻町, ﾆﾉﾍｼ, https://www.town.kuzumaki.iwate.jp/
033031, 3, 岩手町, ﾊﾁﾏﾝﾀｲｼ, http://www.town.iwate.iwate.jp/
033219, 3, 紫波町, ｵｳｼｭｳｼ, https://www.town.shiwa.iwate.jp/
033227, 3, 矢巾町, ﾀｷｻﾞﾜｼ, https://www.town.yahaba.iwate.jp/
033669, 3, 西和賀町, ｼｽﾞｸｲｼﾁｮｳ, https://www.town.nishiwaga.lg.jp/
033812, 3, 金ケ崎町, ｸｽﾞﾏｷﾏﾁ, https://www.town.kanegasaki.iwate.jp/
034029, 3, 平泉町, ｲﾜﾃﾏﾁ, https://www.town.hiraizumi.iwate.jp/
034410, 3, 住田町, ｼﾜﾁｮｳ, https://www.town.sumita.iwate.jp/
034614, 3, 大槌町, ﾔﾊﾊﾞﾁｮｳ, https://www.town.otsuchi.iwate.jp/
034827, 3, 山田町, ﾆｼﾜｶﾞﾏﾁ, https://www.town.yamada.iwate.jp/
034835, 3, 岩泉町, ｶﾈｶﾞｻｷﾁｮｳ, https://www.town.iwaizumi.lg.jp/
034843, 4, 田野畑村, ﾋﾗｲｽﾞﾐﾁｮｳ, https://www.vill.tanohata.iwate.jp/
034851, 4, 普代村, ｽﾐﾀﾁｮｳ, https://www.vill.fudai.iwate.jp/
035017, 3, 軽米町, ｵｵﾂﾁﾁｮｳ, http://www.town.karumai.iwate.jp/
035033, 4, 野田村, ﾔﾏﾀﾞﾏﾁ, http://www.vill.noda.iwate.jp/
035068, 4, 九戸村, ｲﾜｲｽﾞﾐﾁｮｳ, http://www.vill.kunohe.iwate.jp/
035076, 3, 洋野町, ﾀﾉﾊﾀﾑﾗ, http://www.town.hirono.iwate.jp/
035246, 3, 一戸町, ﾌﾀﾞｲﾑﾗ, https://www.town.ichinohe.iwate.jp/
040002, 1, 宮城県, ｶﾙﾏｲﾏﾁ, https://www.pref.miyagi.jp/
041009, 2, 仙台市, ﾉﾀﾞﾑﾗ, https://www.city.sendai.jp/
042021, 2, 石巻市, ｸﾉﾍﾑﾗ, https://www.city.ishinomaki.lg.jp/
042030, 2, 塩竈市, ﾋﾛﾉﾁｮｳ, https://www.city.shiogama.miyagi.jp/
042056, 2, 気仙沼市, ｲﾁﾉﾍﾏﾁ, https://www.kesennuma.miyagi.jp/
042064, 2, 白石市, , https://www.city.shiroishi.miyagi.jp/
042072, 2, 名取市, ﾐﾔｷﾞｹﾝ, https://www.city.natori.miyagi.jp/
042081, 2, 角田市, ｲｼﾉﾏｷｼ, https://www.city.kakuda.lg.jp/
042099, 2, 多賀城市, ｼｵｶﾞﾏｼ, https://www.city.tagajo.miyagi.jp/index.html
042111, 2, 岩沼市, ｹｾﾝﾇﾏｼ, https://www.city.iwanuma.miyagi.jp/
042129, 2, 登米市, ｼﾛｲｼｼ, https://www.city.tome.miyagi.jp/
042137, 2, 栗原市, ﾅﾄﾘｼ, https://www.kuriharacity.jp/
042145, 2, 東松島市, ｶｸﾀﾞｼ, https://www.city.higashimatsushima.miyagi.jp/
042153, 2, 大崎市, ﾀｶﾞｼﾞｮｳｼ, https://www.city.osaki.miyagi.jp/
042161, 2, 富谷市, ｲﾜﾇﾏｼ, https://www.tomiya-city.miyagi.jp/
043010, 3, 蔵王町, ﾄﾒｼ, https://www.town.zao.miyagi.jp/
043028, 3, 七ヶ宿町, ｸﾘﾊﾗｼ, https://town.shichikashuku.miyagi.jp/
043214, 3, 大河原町, ﾋｶﾞｼﾏﾂｼﾏｼ, https://www.town.ogawara.miyagi.jp/
